Name,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10
0.070249272,2,4,3,1,4,1,1,4,2,3
0.629396765,3,1,2,3,3,3,4,2,3,2
0.429863546,2,4,2,1,3,3,3,4,1,4
0.998594016,3,2,3,2,1,2,3,1,3,4
0.004455317,3,3,2,2,2,1,4,4,4,2
0.65572467,3,1,3,1,4,4,3,2,1,3
0.305514352,4,1,1,4,3,2,3,3,4,3
0.084969413,4,4,4,3,3,1,4,4,3,2
0.955601468,1,4,2,4,4,4,4,4,3,1
0.370662892,1,2,4,4,4,3,1,1,3,3
0.465460066,3,3,1,4,3,1,4,1,4,4
0.244281388,3,4,3,2,3,1,1,3,2,3
0.819561511,2,3,4,3,4,2,1,4,1,3
0.745609266,2,4,4,4,1,4,2,2,4,4
0.72051018,2,2,1,1,4,2,2,1,1,4
0.832453444,1,1,4,2,2,4,4,2,2,1
0.775960842,4,4,3,1,3,2,2,2,2,2
0.206115,3,1,3,3,3,3,4,4,3,2
0.889525416,1,1,3,2,1,4,4,4,1,3
0.179554768,3,3,4,1,2,1,1,4,2,3
0.620161963,1,4,2,1,3,2,3,4,4,4
0.800277831,4,2,4,3,3,4,4,4,3,1
0.393227421,1,1,3,2,1,3,1,2,3,2
0.092481751,1,4,2,3,3,4,1,4,3,2
0.039098182,4,1,4,3,1,3,1,2,1,3
0.013962659,3,1,3,4,2,4,2,1,2,1
0.650447987,2,1,3,4,2,2,4,1,2,4
0.123684514,3,1,3,4,1,3,3,2,4,1
0.054869807,1,1,1,3,2,4,3,3,3,2
0.776055131,3,3,3,1,1,2,3,1,2,1
0.197442724,4,3,1,2,1,4,2,4,1,3
0.59319888,1,2,2,3,2,2,2,3,2,2
0.111996462,4,2,2,3,4,3,2,1,1,3
0.967306518,4,3,2,2,3,2,2,3,3,1
0.403641451,4,1,4,3,1,1,4,4,4,3
0.278937644,2,4,2,1,3,1,2,3,1,1
0.897273364,3,3,3,3,3,4,3,2,1,4
0.303657878,3,3,4,4,3,1,4,1,4,3
0.109260538,1,1,4,1,2,3,4,1,2,3
0.320891001,1,2,1,4,3,3,2,2,3,1
0.490142586,1,3,1,3,3,2,4,2,3,2
0.942754535,4,3,2,3,4,1,1,1,4,4
0.662339316,3,2,1,2,1,3,4,2,3,4
0.013949718,3,2,1,1,4,4,3,2,2,3
0.500949542,3,1,2,1,2,2,3,3,4,1
0.150279304,4,1,4,4,3,1,2,2,1,4
0.68024835,1,4,3,1,2,3,2,2,2,2
0.578261412,1,1,3,3,4,4,2,2,1,4
0.67567725,1,4,1,3,4,1,3,4,2,1
0.074477825,4,2,2,3,3,4,1,2,2,4
0.941177764,3,3,1,1,2,4,4,2,4,2
0.835565986,4,4,3,3,4,4,2,2,4,2
0.619840395,4,4,1,1,1,3,2,2,3,1
0.161316527,2,4,1,1,4,3,3,3,2,4
0.41702785,3,2,3,3,3,3,2,3,1,3
0.345804939,2,4,4,3,3,4,3,2,1,2
0.795809395,1,1,1,4,2,4,3,2,2,3
0.709684169,1,4,4,2,1,2,4,3,4,2
0.649845569,3,2,1,2,3,3,3,2,1,1
0.660494983,2,3,4,4,4,3,3,4,3,4
0.732807155,3,3,3,3,4,2,3,1,2,2
0.926927263,2,4,1,3,1,1,1,3,3,3
0.77153006,3,1,2,2,1,4,1,4,3,3
0.551098446,1,1,3,1,1,3,2,4,3,1
0.302551046,4,3,2,4,3,2,2,2,3,4
0.104527105,2,1,2,3,1,3,2,3,4,4
0.810453012,4,1,4,1,2,1,3,2,1,4
0.157133696,3,4,1,2,4,1,2,4,2,2
0.796169883,2,1,1,1,3,1,3,3,4,2
0.39566945,2,3,3,2,3,2,2,1,3,1
0.976085674,1,2,4,1,3,3,4,3,2,4
0.533097951,3,1,4,4,4,4,2,2,2,1
0.308129246,1,4,1,2,4,2,4,1,3,4
0.067936606,3,1,3,4,1,3,1,1,3,3
0.027901042,3,3,3,4,1,3,2,3,1,4
0.624998605,3,3,2,2,2,2,3,2,4,4
0.217665563,2,4,2,2,3,1,3,4,3,4
0.546730991,2,3,2,3,4,3,2,3,1,3
0.333900316,3,3,2,1,3,2,3,2,1,4
0.79842854,4,1,3,2,4,4,2,4,3,4
0.055449329,3,1,3,4,3,3,2,3,4,3
0.431145268,3,1,4,4,1,3,2,1,1,2
0.927738941,2,2,2,1,4,4,3,3,4,2
0.829910446,4,4,1,2,1,2,4,1,4,2
0.207831772,2,1,4,2,2,3,2,1,3,4
0.375315041,2,1,2,2,3,1,4,3,3,3
0.708916534,1,2,2,1,4,4,2,1,2,1
0.74826069,3,4,4,2,3,4,1,4,1,3
0.773415547,2,4,1,4,1,1,2,4,2,4
0.077641582,4,3,2,1,1,1,3,3,3,3
0.388012728,2,2,1,3,4,3,1,4,3,2
0.347618783,4,2,1,2,2,3,4,2,4,3
0.682880678,1,3,4,1,2,3,1,4,3,4
0.025244118,1,2,3,2,1,2,4,3,3,4
0.566222007,1,2,1,4,3,3,4,2,3,4
0.742346167,1,1,4,4,2,3,2,4,1,2
0.760467311,3,1,2,3,4,4,1,1,2,4
0.665215891,3,4,4,2,3,4,2,2,2,1
0.257682178,1,3,3,4,2,1,4,2,1,2
0.287837578,1,2,3,2,2,2,2,3,1,4
0.54702254,4,3,1,1,3,3,2,1,3,1
0.13507827,3,1,4,1,4,4,2,3,2,4
0.095794021,2,1,1,1,3,2,4,1,4,2
0.805381323,1,3,4,3,1,3,3,4,1,4
0.655737799,2,2,4,4,2,3,4,2,4,4
0.557654751,1,3,3,4,2,4,1,4,3,1
0.940714083,4,2,2,1,1,4,4,2,1,4
0.015231578,4,3,2,3,2,2,1,1,3,3
0.97506245,4,1,4,4,1,1,2,3,2,2
0.486673254,2,4,4,3,1,4,3,2,2,2
0.365336928,4,4,1,4,4,1,2,4,2,1
0.117813927,1,2,3,4,1,4,1,2,3,2
0.71309413,1,3,2,4,4,4,2,4,3,1
0.711777195,2,4,3,2,2,1,4,1,3,4
0.214800241,4,1,4,3,2,3,1,4,2,2
0.490697222,3,4,4,2,4,1,4,2,3,2
0.76073326,4,2,1,4,3,4,4,2,2,4
0.228303158,3,3,4,2,3,3,1,2,4,2
0.198647802,3,1,1,4,4,3,1,2,4,1
0.339084796,1,1,2,2,4,4,1,3,3,2
0.941794887,3,4,1,4,3,3,2,4,2,1
0.769470869,2,4,3,3,3,3,2,1,4,4
0.304478984,4,2,1,3,1,4,2,2,2,3
0.604396493,4,4,4,4,2,2,3,4,4,3
0.004942458,3,2,2,4,4,3,1,2,1,2
0.458572458,2,1,1,3,1,4,2,3,3,1
0.377147034,2,1,4,4,4,2,1,2,1,3
0.776019953,3,4,2,3,2,1,2,1,4,1
0.213868667,3,3,3,1,4,4,3,3,4,2
0.019105093,1,2,2,3,4,2,2,3,2,2
0.204311421,2,2,1,4,4,1,4,4,1,2
0.394398016,2,1,1,1,2,1,2,1,1,4
0.93009811,3,2,3,3,4,3,4,1,2,1
0.540894047,3,3,2,2,1,1,1,4,1,3
0.37198284,2,3,2,2,4,1,1,4,3,1
0.876095967,2,3,2,1,1,1,3,1,2,3
0.400444601,1,2,4,1,3,1,1,1,4,2
0.302686618,1,4,2,4,1,1,3,4,1,3
0.715597049,1,3,4,2,3,2,4,2,1,4
0.579010581,1,4,2,2,1,4,4,3,4,2
0.270355466,1,4,4,4,4,4,4,3,3,2
0.571103479,4,1,3,1,2,1,3,2,4,2
0.896576311,2,3,1,2,4,4,4,1,4,4
0.608085818,1,1,3,2,3,3,4,3,4,3
0.859725963,1,2,1,3,3,3,3,2,1,1
0.270105163,3,3,4,4,1,3,4,3,4,4
0.800387027,1,4,2,1,4,1,1,4,2,3
0.350943681,4,1,1,3,2,4,2,3,4,3
0.746847793,1,3,4,4,2,3,2,2,2,3
0.548700664,2,1,1,2,1,1,4,3,2,4
0.561767158,3,3,4,2,3,4,4,2,2,2
0.553659762,3,3,3,3,4,4,2,1,3,3
0.273928099,1,1,4,2,3,1,2,2,2,1
0.945428254,3,1,3,2,3,4,3,1,1,4
0.832226978,3,1,2,2,1,4,3,4,2,3
0.317441978,2,3,3,4,2,3,2,1,1,1
0.637137919,1,3,1,1,1,1,2,1,4,2
0.084684706,4,3,3,4,4,4,1,1,2,2
0.421299312,4,3,2,2,4,1,1,4,2,4
0.952174706,2,3,3,4,2,1,2,3,2,4
0.126496548,3,1,4,2,3,4,4,3,1,1
0.806651948,1,2,1,3,3,2,2,1,2,4
0.41033804,3,2,4,3,3,4,3,4,3,2
0.963084326,4,1,3,1,4,2,4,3,1,4
0.720442573,4,1,4,2,1,2,3,4,1,2
0.67732794,4,3,2,3,3,4,2,1,3,4
0.171373257,4,3,3,2,4,2,4,4,2,4
0.618868151,1,4,3,3,4,2,4,4,4,3
0.043008207,4,2,4,4,3,4,4,3,2,1
0.129461296,3,2,1,2,4,3,4,3,3,2
0.299325396,2,1,2,3,3,1,2,2,3,3
0.010964564,3,3,2,1,2,1,1,1,2,1
0.261882326,3,2,3,4,4,3,2,1,2,1
0.08507801,3,4,3,3,2,2,3,3,1,4
0.108424383,4,2,4,2,4,1,2,3,1,1
0.810641208,4,3,2,1,2,1,1,2,2,4
0.230924169,2,1,1,2,4,3,3,1,3,3
0.715506193,1,2,2,2,4,1,3,1,1,2
0.250475651,2,4,4,1,2,1,2,3,3,1
0.939609722,1,3,2,3,2,2,2,2,4,1
0.525732757,1,2,1,1,1,3,4,2,4,1
0.1071629,1,2,2,4,2,1,1,2,2,2
0.766465083,1,2,4,4,1,4,4,3,4,1
0.292204797,3,1,2,2,1,4,3,1,3,2
0.253024312,2,4,2,3,2,2,2,1,3,4
0.962149489,4,1,4,1,4,1,4,1,1,3
0.883990173,1,1,1,3,2,2,4,2,4,3
0.948454969,4,4,2,3,1,3,3,1,4,1
0.727734681,1,4,2,1,4,2,2,1,4,2
0.867892158,2,2,1,4,3,2,4,1,4,1
0.751616263,2,1,2,1,2,2,2,1,4,4
0.234033907,2,1,3,3,3,4,3,1,1,1
0.155381168,1,2,1,1,4,2,1,4,4,2
0.105687084,2,2,2,4,2,4,4,2,4,3
0.040768059,2,2,3,1,2,4,3,4,3,1
0.770267931,4,1,4,2,3,3,2,4,1,4
0.486992595,1,2,3,1,2,1,4,3,1,4
0.677364507,3,3,2,1,2,2,1,1,2,2
0.569639425,1,3,1,4,1,2,2,1,4,2
0.971691562,3,2,1,3,1,2,2,3,1,3
0.973393796,3,2,4,2,2,1,3,3,2,3
0.793265006,3,4,2,4,4,2,1,3,2,1
0.766765411,3,4,3,3,2,3,1,4,1,3
0.291885194,4,4,3,4,1,2,4,2,3,2
0.048409645,2,1,1,3,2,3,2,3,4,3
0.297374496,2,1,4,4,1,3,4,1,4,2
0.504791433,1,1,1,1,1,4,2,4,4,1
0.696967152,2,4,4,1,3,2,2,3,2,2
0.984319721,3,3,3,4,1,3,4,3,1,4
0.123359143,4,4,2,1,4,4,3,3,3,2
0.017388828,4,2,4,1,1,4,4,4,2,2
0.162945572,4,3,1,1,2,2,1,2,2,4
0.853584883,4,4,1,3,3,3,1,4,2,4
0.785150684,3,2,3,4,1,2,1,2,3,4
0.325914646,2,1,1,2,3,3,4,2,2,2
0.641292317,3,3,4,1,4,2,4,2,2,4
0.860155736,2,1,4,3,2,1,1,2,4,1
0.029668973,1,1,4,3,4,2,1,1,2,2
0.48729902,4,3,4,1,1,4,3,3,2,3
0.054914262,4,1,1,3,4,3,4,2,2,2
0.196087329,1,2,4,2,3,3,2,4,1,2
0.05659074,2,4,1,3,3,3,3,2,1,1
0.502636515,2,1,2,2,4,2,3,4,3,3
0.808039182,2,2,1,2,2,3,1,3,3,4
0.582603249,3,1,3,1,3,1,3,1,4,1
0.364838275,2,2,2,3,1,4,4,3,1,4
0.18592038,2,3,4,3,1,3,1,2,1,2
0.863216971,1,4,4,4,2,3,3,3,4,2
0.187125664,4,1,1,1,2,2,2,4,2,1
0.738090627,2,1,3,1,3,4,2,4,3,3
0.394361426,3,3,3,1,2,3,2,3,2,2
0.007677784,2,3,1,3,1,1,1,4,4,1
0.866225498,4,3,3,3,3,1,3,2,2,4
0.964111941,3,4,4,2,2,1,2,1,1,1
0.203763684,4,4,4,1,4,1,1,1,2,2
0.161085944,1,3,2,4,4,2,4,1,4,1
0.01406697,1,2,3,1,1,2,1,1,4,3
0.691832731,4,1,3,1,4,4,1,1,4,3
0.125445345,3,3,4,4,2,2,3,2,1,1
0.114518423,2,2,1,1,4,3,1,2,1,4
0.95225065,1,3,3,2,4,1,1,3,4,1
0.810596308,4,2,3,3,3,4,1,1,2,1
0.690628565,4,1,4,2,4,2,1,1,3,4
0.290712673,2,2,3,3,3,4,1,1,3,2
0.408185723,2,4,3,4,1,4,3,2,1,2
0.363082296,4,3,2,4,2,2,1,4,2,1
0.645632917,1,2,4,4,2,3,2,4,3,3
0.759431533,3,3,4,1,2,3,1,3,3,2
0.435327608,4,1,1,4,3,1,1,3,1,1
0.719657212,1,3,3,4,1,4,3,4,4,3
0.501427467,4,2,3,3,4,4,2,3,4,1
0.900628688,4,1,3,4,2,1,4,4,4,2
0.607025238,1,2,4,4,1,1,4,2,1,1
0.465954215,4,2,3,3,4,1,1,4,4,3
0.769063871,2,1,4,4,3,2,1,3,4,4
0.286944296,3,3,4,4,1,3,4,4,2,2
0.950746927,3,3,2,3,3,1,2,4,2,1
0.632446054,1,3,4,4,4,3,2,4,4,4
0.726662746,1,1,2,1,1,1,1,4,2,4
0.236265757,1,4,2,2,1,2,3,3,3,4
0.663972665,4,2,1,1,2,3,3,3,4,4
0.530007749,2,3,2,4,4,1,3,4,2,4
0.244982825,3,4,1,3,3,2,3,4,3,3
0.68506027,3,2,2,4,2,3,4,2,3,1
0.904785421,4,3,4,3,2,1,4,1,2,4
0.97631196,2,4,1,2,2,4,1,2,3,1
0.003316015,3,1,2,4,4,3,4,1,2,4
0.733096525,2,1,4,3,3,1,4,4,3,4
0.9805509,2,4,4,3,1,1,3,1,2,1
0.858033695,3,3,4,4,4,1,1,4,4,2
0.237540275,4,2,3,3,3,4,1,3,1,1
0.701810679,4,1,2,4,3,1,4,3,3,1
0.685668586,4,3,1,1,4,2,2,3,3,3
0.484218935,4,4,3,1,4,4,2,1,1,3
0.963990808,3,4,4,2,1,1,4,2,3,1
0.871951719,3,4,2,4,3,3,2,2,2,4
0.521169492,2,1,1,1,1,3,2,4,3,2
0.234659391,1,4,3,2,4,1,4,4,2,1
0.322998448,3,3,3,2,1,3,1,2,3,4
0.824948446,2,2,3,4,4,1,3,1,3,3
0.865482743,2,3,4,4,1,1,1,3,4,2
0.98235755,3,3,2,1,1,4,3,4,1,1
0.583030673,1,4,3,1,2,2,2,2,1,3
0.391975852,3,1,3,3,4,1,4,3,2,4
0.717577932,1,2,3,1,3,4,3,3,4,2
0.951376594,4,3,3,4,4,1,3,3,2,4
0.771175207,1,2,2,4,1,4,1,4,1,4
0.19514663,2,1,2,1,4,2,4,4,4,2
0.986731765,2,2,4,4,3,4,3,1,4,2
0.992361062,1,4,1,1,3,2,4,2,3,3
0.123539217,4,2,1,2,1,3,2,4,2,2
0.455098918,3,3,1,4,2,2,4,4,4,3
0.409730441,1,2,2,3,3,2,2,2,3,4
0.486449626,3,3,4,2,2,4,4,3,2,2
0.213538515,4,3,2,2,4,4,1,3,3,1
0.127469252,3,3,4,3,3,4,1,3,1,4
0.720692396,2,1,3,3,2,3,3,4,2,2
0.793684181,1,1,4,4,1,4,3,4,3,4
0.269748741,3,4,1,3,1,1,2,1,3,2
0.088847716,3,3,2,4,4,4,4,2,3,1
0.813988103,1,1,1,1,2,2,1,2,2,2
0.613137651,4,3,1,3,4,1,1,3,4,2
0.263494962,2,2,1,3,1,4,2,1,2,4
0.715939353,3,3,4,2,4,3,4,2,1,4
0.055637438,4,4,4,2,2,1,2,3,4,2
0.746270862,2,3,4,3,1,3,4,3,3,3
0.85854598,3,4,1,1,1,1,3,2,3,3
0.023578136,2,3,1,1,2,3,1,4,2,1
0.842278634,3,4,3,2,2,2,2,2,3,2
0.866512489,1,1,1,3,2,4,2,3,1,4
0.079142909,1,2,3,2,2,4,4,2,1,4
0.106981369,4,3,4,4,2,4,1,3,4,1
0.338706466,3,1,1,1,3,1,2,4,2,3
0.024870461,4,1,2,3,1,3,4,1,2,3
0.199296037,1,4,2,1,4,2,1,3,4,2
0.084469814,4,2,1,3,2,3,1,1,1,4
0.079514716,1,2,3,1,3,2,4,2,4,2
0.934267593,4,4,4,1,3,4,1,4,2,3
0.134380108,3,2,3,2,4,3,3,1,3,3
0.079736524,2,3,1,1,2,4,2,1,3,2
0.593114903,2,4,4,1,1,3,3,3,4,4
0.14339452,2,3,2,3,1,4,3,3,2,4
0.251316917,1,2,2,1,2,1,1,2,3,1
0.872576631,2,4,2,2,1,2,1,3,3,1
0.268841684,1,2,1,1,1,1,1,3,3,1
0.179276034,1,3,1,4,3,2,3,4,2,4
0.361540409,2,1,3,3,4,4,2,3,3,4
0.643013274,4,1,4,1,1,1,3,1,2,4
0.17699215,3,4,2,4,1,2,1,1,1,2
0.271714252,1,1,2,4,2,4,1,4,1,2
0.778668421,1,2,3,1,2,4,4,4,3,1
0.939657047,1,3,4,3,1,1,4,2,2,1
0.613998243,3,1,3,2,1,4,4,3,3,4
0.575357672,3,3,2,4,4,4,2,3,3,3
0.358385955,4,1,4,4,2,3,4,3,4,2
0.202085222,2,4,2,1,3,2,2,4,2,3
0.883961576,3,3,4,1,4,2,2,2,1,2
0.096571432,4,2,1,4,3,2,3,3,4,1
0.463165997,2,3,2,3,1,3,4,1,1,3
0.341101798,1,4,1,3,1,1,2,3,4,2
0.164404815,1,3,4,2,3,1,4,2,2,3
0.556988301,2,2,3,3,3,3,4,1,3,2
0.025311902,4,2,4,1,4,2,3,1,3,2
0.276660737,4,3,2,1,1,3,3,2,1,3
0.510993515,2,1,3,3,3,3,2,3,4,1
0.644564649,3,4,4,1,3,4,4,4,2,1
0.997364475,1,2,3,4,2,1,3,1,2,3
0.026810574,2,1,1,2,1,3,4,2,4,1
0.239706108,1,3,3,3,1,3,2,2,3,4
0.827735953,1,3,3,1,1,4,2,2,3,3
0.924364655,1,1,4,4,4,1,1,3,4,3
0.392824399,4,1,1,4,2,1,3,2,4,3
0.590788386,2,3,4,3,1,3,4,1,4,3
0.307569787,1,2,4,4,4,2,4,1,2,1
0.505554525,4,1,3,3,4,1,2,3,3,4
0.204818384,2,1,2,1,4,2,4,3,4,2
0.723595974,3,1,2,4,2,2,2,2,4,1
0.861117072,1,2,3,4,4,4,2,4,2,3
0.568342981,1,2,3,1,4,2,3,4,1,3
0.879389777,3,4,3,4,2,2,2,2,4,3
0.334947,1,2,3,3,3,3,1,2,3,3
0.150537498,2,4,1,1,1,2,4,4,4,2
0.357342202,2,1,4,3,3,4,4,1,2,3
0.248409389,3,4,4,4,1,1,1,2,2,3
0.670042938,2,4,2,3,3,1,1,1,1,1
0.904249747,1,4,3,2,2,2,1,1,1,2
0.58745867,4,1,4,2,1,3,2,3,1,4
0.218726855,3,2,1,3,3,1,3,3,4,3
0.810248157,1,4,1,3,2,2,1,1,4,4
0.18857371,2,4,2,3,2,2,4,2,1,1
0.191797524,1,2,2,2,2,4,3,1,2,3
0.405499986,4,4,4,1,2,2,2,4,2,1
0.996007463,2,1,2,2,2,3,1,1,3,4
0.339420979,4,3,3,4,3,2,3,3,3,3
0.029914314,3,4,4,2,2,2,4,3,2,2
0.570405447,3,2,1,3,2,1,3,1,1,3
0.37679458,3,4,3,2,1,4,3,2,2,4
0.811890831,2,3,3,3,3,3,1,3,2,1
0.935884563,1,1,3,2,4,4,3,3,3,1
0.726357198,2,4,1,1,2,2,1,2,4,1
0.872392249,3,3,3,4,1,3,2,3,4,2
0.123954898,4,4,2,4,4,1,1,4,1,4
0.568517584,3,1,1,1,2,3,3,4,2,3
0.069638909,1,2,2,2,1,1,1,2,1,4
0.463892945,4,1,2,1,3,1,1,1,2,4
0.597955381,3,1,2,3,2,2,4,4,3,1
0.035731549,3,3,4,1,4,3,2,1,4,1
0.094790858,1,2,2,1,3,1,2,2,3,3
0.356645504,4,2,1,4,1,2,2,1,2,1
0.592712294,2,3,1,4,4,3,1,4,2,4
0.199705188,1,1,2,3,4,1,3,1,3,2
0.619894011,3,4,1,4,3,3,1,2,1,4
0.722558017,4,1,4,4,2,3,2,3,2,2
0.316488455,3,2,4,2,1,1,3,3,4,4
0.997967923,1,3,4,4,4,2,1,4,3,3
0.469226156,3,1,2,1,1,4,1,1,2,4
0.033835068,3,4,4,1,4,4,4,3,1,3
0.124204294,3,3,4,3,1,2,3,1,3,1
0.388635584,4,4,3,2,1,4,1,3,3,4
0.808199629,1,2,4,1,1,1,1,1,4,4
0.291560178,4,4,4,1,4,3,4,4,1,4
0.68993107,3,4,4,3,3,4,4,4,1,2
0.259342909,1,2,1,3,2,1,3,4,1,4
0.253236876,1,1,4,3,1,4,2,4,1,3
0.491375775,4,3,4,2,1,3,2,1,3,1
0.481488619,2,2,2,1,3,2,2,4,1,1
0.122784214,4,3,1,2,1,4,4,2,3,4
0.962766861,4,3,1,3,2,2,1,2,2,3
0.462544359,4,2,2,2,3,2,1,4,2,1
0.12505059,1,3,2,3,1,1,2,3,3,4
0.857131122,4,2,2,2,4,1,2,1,3,1
0.753282238,2,2,2,2,1,3,2,3,3,1
0.923324824,2,4,3,2,3,1,1,4,1,4
0.422209969,1,1,3,2,1,2,3,1,2,4
0.949832717,4,2,1,2,2,1,4,3,3,3
0.764320402,4,1,4,1,1,4,1,1,3,2
0.986478408,1,1,3,1,2,1,1,2,1,2
0.077256651,2,4,4,1,3,1,1,1,1,3
0.175397015,4,4,4,1,2,3,2,4,2,1
0.457153011,1,2,4,1,3,4,3,1,4,3
0.301467029,3,3,4,1,3,2,3,1,1,3
0.997605893,3,3,2,1,2,3,3,1,2,1
0.453176443,2,4,4,4,2,1,3,1,4,1
0.476146827,2,2,2,4,1,3,1,1,2,3
0.120603475,2,1,4,4,1,3,3,2,2,3
0.1878261,4,2,3,1,2,1,2,4,4,1
0.79256549,3,3,2,3,2,3,1,3,2,1
0.00530937,2,3,3,3,1,3,1,2,4,3
0.7391207,1,3,4,1,2,4,1,3,3,3
0.223698213,3,1,2,1,1,2,3,2,1,3
0.08882165,2,3,3,2,3,4,3,3,2,4
0.544156682,1,1,2,3,1,4,2,4,2,1
0.910735667,2,3,1,3,3,4,2,4,2,2
0.154838551,1,1,3,3,1,4,1,2,1,4
0.831972417,4,1,3,3,1,4,3,2,2,1
0.033198452,3,3,3,1,2,2,3,3,1,3
0.510405243,1,2,2,2,2,3,4,2,2,1
0.47522088,1,3,1,4,4,2,2,3,3,2
0.838044495,4,1,4,1,3,1,2,2,2,2
0.204269067,3,3,1,4,3,4,2,1,1,4
0.800709572,4,4,2,4,1,1,4,1,2,4
0.918905358,3,3,1,3,4,3,4,1,3,2
0.00053924,1,1,2,4,4,2,1,4,2,1
0.099245879,1,3,3,4,4,1,2,3,1,4
0.665265954,2,1,3,4,2,3,3,1,2,2
0.477142913,1,4,3,2,2,2,2,2,1,2
0.94580082,4,4,2,3,4,3,4,3,2,4
0.610599599,4,4,4,2,1,2,3,2,2,3
0.064794871,4,1,2,3,2,1,1,3,3,2
0.756358513,3,4,2,2,4,1,1,2,2,3
0.361444621,1,4,3,4,1,4,2,1,3,1
0.788417951,4,3,1,2,2,3,4,4,1,2
0.59195103,4,3,2,3,2,2,1,4,2,1
0.284257315,1,3,2,3,3,3,1,1,2,2
0.116014471,1,1,3,3,3,3,2,1,1,3
0.210290061,3,4,1,1,4,4,3,3,1,4
0.881868258,1,3,1,2,3,4,3,4,4,2
0.991014863,4,2,2,2,3,3,1,4,2,4
0.628648681,1,2,1,4,4,4,2,3,3,4
0.195215109,3,4,1,4,3,3,2,3,2,3
0.683225125,1,4,3,1,2,1,1,1,3,2
0.685428858,2,1,1,1,1,1,3,4,4,3
0.632619731,3,1,1,3,3,1,3,2,1,1
0.571813096,3,1,2,3,3,4,4,2,1,3
0.048162646,3,1,1,2,2,3,1,3,1,3
0.093867257,1,1,2,4,2,2,4,4,3,3
0.467981378,4,1,2,4,4,4,4,4,2,3
0.448295905,3,2,2,3,3,1,3,4,3,4
0.108912231,4,4,1,1,2,4,2,1,3,3
0.724415228,3,1,3,1,3,1,1,1,2,1
0.985952394,4,1,3,1,2,4,3,2,1,1
0.144054749,2,1,1,1,1,3,1,3,4,1
0.06721888,3,2,1,1,3,3,1,3,1,2
0.391715273,4,3,4,2,4,2,3,4,1,1
0.645707871,3,3,4,2,2,2,1,1,3,3
0.831572082,3,4,4,3,1,4,3,2,3,1
0.317187545,3,1,3,2,3,2,2,1,3,4
0.541545011,2,3,2,3,2,2,2,4,4,1
0.94893371,4,1,1,3,2,4,3,3,4,1
0.287166278,2,3,2,4,2,3,4,4,1,2
0.981509577,1,2,1,2,3,3,4,2,3,3
0.576583951,4,2,2,2,3,1,3,1,4,2
0.753783693,3,2,4,3,3,3,3,3,1,2
0.232429536,4,3,3,3,2,4,3,3,4,2
0.872744786,2,3,2,3,1,3,1,1,3,2
0.192199233,1,2,3,3,4,2,3,2,3,2
0.302207281,1,1,2,1,3,2,2,4,2,3
0.450685904,2,1,1,4,4,3,1,1,1,2
0.483700276,1,3,1,3,4,4,4,4,3,2
0.40676006,1,4,3,3,3,4,4,1,4,4
0.415280968,4,4,4,1,4,2,3,1,2,4
0.930453176,1,3,2,3,2,3,2,2,4,2
0.45088214,4,3,4,2,1,1,1,3,1,1
0.508961801,1,1,1,4,3,1,2,4,1,2
0.723554136,4,1,1,3,1,4,3,1,2,1
0.521156341,1,3,4,2,4,3,1,4,2,2
0.889778901,4,4,2,1,1,4,2,2,2,2
0.881981147,4,3,1,3,1,4,2,4,2,3
0.404533879,4,4,3,4,4,2,4,3,1,4
0.155552315,3,1,2,4,2,2,2,3,2,2
0.460185932,2,4,3,4,2,4,4,1,1,2
0.530108326,1,1,2,1,1,2,1,3,1,4
0.076371666,3,3,4,4,2,2,4,1,1,2
0.916757131,1,4,4,4,4,4,3,3,1,1
0.721578628,1,4,1,2,4,4,3,1,1,1
0.044614016,3,4,2,3,2,2,1,2,4,2
0.228015105,3,1,2,3,4,4,1,1,1,3
0.954925365,1,3,4,1,2,1,1,4,3,1
0.887475038,4,2,3,3,1,2,2,2,3,4
0.336522788,2,3,4,3,4,2,2,4,2,2
0.694002652,1,3,3,4,3,2,4,1,1,3
0.686622848,3,2,2,1,2,1,2,3,2,2
0.174204544,3,4,4,1,4,4,2,2,1,1
0.922506881,3,4,3,1,3,4,4,1,4,4
0.471526838,4,4,4,2,2,4,2,3,4,4
0.173993386,2,3,1,1,4,2,4,3,1,2
0.023942034,3,2,1,3,2,3,1,2,4,2
0.230279076,4,2,3,1,3,1,3,3,2,2
0.793384318,4,2,4,1,4,3,1,3,4,3
0.138236673,1,2,1,1,3,2,4,3,3,3
0.85437963,3,3,4,2,3,2,1,2,4,3
0.011058914,1,1,4,2,1,4,3,3,1,3
0.423914111,2,4,4,3,4,1,2,4,3,2
0.180844411,1,3,2,3,2,1,1,1,4,1
0.22452989,1,1,1,2,4,1,1,1,1,2
0.460226147,1,3,4,3,2,3,4,2,2,2
0.135644798,1,2,4,4,1,3,1,1,3,2
0.348465774,4,4,1,3,1,2,2,4,2,4
0.351989042,4,4,1,4,1,1,2,4,1,3
0.650989161,3,2,2,4,3,2,4,2,1,1
0.651367284,2,4,1,2,3,2,4,1,1,2
0.137900029,1,3,1,1,2,2,3,3,1,2
0.269400481,1,1,4,2,1,1,2,3,1,4
0.562048448,1,1,3,1,3,2,1,2,4,4
0.900887929,3,3,4,2,1,1,1,2,4,3
0.231276406,1,4,2,2,4,2,3,2,3,3
0.130058694,1,4,3,1,4,4,4,2,4,4
